"scenario","simple_difference","rebar_x1","rebar_y0hat","reloop_rf_po","reloop_rf_v12","reloop_rf_interp","true_tau","mean_DeltaY0","mean_DeltaY0_hat","mean_abs_DeltaX1","mean_abs_DeltaX2","mean_abs_DeltaX3","mean_abs_DeltaY0_hat","cor_DeltaY0hat_DeltaY0","cor_DeltaX1_DeltaY0","cor_DeltaX2_DeltaY0","cor_DeltaX3_DeltaY0","prop_unit1_treated","n_treated_full","n_control_full","treatment_rate_full","n_matched","n_pairs","n_remnant","n_remnant_controls","sim"
"opposite",-0.0548945716306784,-0.691527409395584,0.156766333871197,0.322097172953933,0.242920851049935,0.257224043708087,0,-0.0548945716306784,-0.211660905501875,1.22191096415004,1.1675446618998,0.0428214134504265,0.477744788417859,0.377625277849433,-0.479102200223513,0.031506921305793,0.204555401844492,0.523809523809524,168,832,0.168,336,168,664,664,127
"aligned",0.500408459577762,-0.109066055622331,0.166503054314178,0.132995260090929,0.241345861407557,0.218768195374409,0,0.500408459577762,0.333905405263584,1.2109391759404,1.10448286998392,0.0932895754842437,0.707767969747784,0.355154462929135,0.431814098478219,0.0967707061629173,0.0566213425891923,0.517045454545455,176,824,0.176,352,176,648,648,128
"unrelated",0.1579453736599,-0.471941326389569,0.188283376109033,0.147678378103717,0.158355739241316,0.152494508824944,0,0.1579453736599,-0.0303380024491327,1.2208903583142,1.23915518169421,0.102770929875254,0.58890636193877,0.427269024555331,0.0955160531954287,0.520832460876668,0.0879873143920737,0.5,178,822,0.178,356,178,644,644,128
"opposite",-0.0510798706517196,-0.603515892087262,0.19477248576356,0.149902982216918,0.228581352665151,0.213811435323124,0,-0.0510798706517196,-0.24585235641528,1.22376149903585,1.16777071721296,0.120577148512757,0.602164314974173,0.325787324333301,-0.432147318334416,0.0839440476444506,0.125530234068571,0.465116279069767,172,828,0.172,344,172,656,656,128
"aligned",0.271118301429359,-0.265095435949318,0.0775032923227378,0.0121949484026542,0.0721492397488303,0.0438488497811155,0,0.271118301429359,0.193615009106621,1.26587817777831,1.1794236832162,0.0673263682332692,0.605699229360857,0.372236051983903,0.445196947247289,-0.0614592994413953,0.213481126896319,0.471794871794872,195,805,0.195,390,195,610,610,129
"unrelated",-0.0485717492322862,-0.690457398347724,-0.0534549411462927,-0.129778228213208,-0.0751783154357697,-0.0894776050960528,0,-0.0485717492322862,0.00488319191400648,1.17070240889833,1.09669910346485,0.132614401965206,0.749088032269116,0.377661544217749,0.070477781731133,0.421128056789995,0.0591381944276195,0.542105263157895,190,810,0.19,380,190,620,620,129
"opposite",-0.22631096059924,-0.818499097925707,0.0282305685687693,-0.0772377558103871,-0.0156253906537768,-0.0282838796960737,0,-0.22631096059924,-0.25454152916801,1.1925856663623,1.2471665463393,0.101621983430852,0.594470131722592,0.382184820888433,-0.453590668093215,0.00115001123149408,0.184640469938085,0.525423728813559,177,823,0.177,354,177,646,646,129
"aligned",0.270695579685266,-0.239241694716412,0.0434645869258491,-0.0749248417939871,0.107592162813819,0.0798614341983625,0,0.270695579685266,0.227230992759416,1.1798279665688,1.07349722668588,0.04944841992622,0.600771147972698,0.266468037111707,0.365011911420783,-0.0718379238266755,0.0537863958083722,0.542372881355932,177,823,0.177,354,177,646,646,130
"unrelated",-0.0389629993184893,-0.509048514952465,0.00124203394838268,-0.0483817797225721,0.0266713141378398,-0.00534183748285578,0,-0.0389629993184893,-0.040205033266872,1.11923772921902,1.12497213687926,0.0170646437467946,0.507507979626327,0.370397482789374,-0.0357073089569699,0.47278379941295,-0.0402293816306729,0.538461538461538,169,831,0.169,338,169,662,662,130
"opposite",-0.195899500177182,-0.673822534671074,-0.0660725743812366,-0.107971773189777,0.0265379523627697,-0.0127766042938598,0,-0.195899500177182,-0.129826925795946,1.1924966776952,1.06928674535171,0.0928011107260572,0.599778944807585,0.325290976964889,-0.482810594629803,-0.0258686491568292,0.1352927058059,0.488235294117647,170,830,0.17,340,170,660,660,130
"aligned",0.405674180655963,-0.193033215853654,0.124265148772598,-0.0577985955962526,0.028386260977201,0.0282584699386036,0,0.405674180655963,0.281409031883364,1.20826796780124,1.10175396635277,0.0861023942270896,0.543535849499329,0.448640713491335,0.435415659968835,0.111512662658203,0.0406624571886564,0.502923976608187,171,829,0.171,342,171,658,658,131
"unrelated",0.0216202772144429,-0.326080913723193,0.0532455935190366,-0.0140488030697021,0.0397689406714136,0.0142701127829126,0,0.0216202772144429,-0.0316253163045937,1.14222046786682,1.01882407281762,0.051865226228444,0.527837301338677,0.353674126435251,-0.0346379243955751,0.387766046314887,0.167999219385568,0.424418604651163,172,828,0.172,344,172,656,656,131
"opposite",-0.0668036507989167,-0.358063127202559,-0.0149772540673394,0.0759551904623202,0.0432720972781873,0.0585332166842769,0,-0.0668036507989167,-0.0518263967315774,1.12011510402026,1.24002857421166,0.0574026033778944,0.526146158240281,0.320243005131804,-0.458019796509195,-0.116528153708212,0.167898066046866,0.560846560846561,189,811,0.189,378,189,622,622,131
"aligned",0.283537677245145,-0.300419124715071,0.0444162419753713,-0.145310486979487,0.021969658988192,0.0047691830797269,0,0.283537677245145,0.239121435269774,1.16512932095724,1.09704934335445,0.112374009505485,0.560993472438348,0.334261157266574,0.424546944854055,0.0239507861508506,0.153846976582233,0.481481481481481,189,811,0.189,378,189,622,622,132
"unrelated",0.258887765755895,-0.192467932499806,0.280654770570697,0.302988184769724,0.311662992497363,0.311713004787381,0,0.258887765755895,-0.0217670048148023,1.26979417294543,1.09316333436768,0.0982349843354563,0.520245632764049,0.303617557536856,-0.0586089713314275,0.473611136861623,0.126534941247244,0.512820512820513,195,805,0.195,390,195,610,610,132
"opposite",-0.117957001768557,-0.452330153848721,-0.0634681268878492,-0.0479238851179337,0.0299299284964483,-0.00286570041444305,0,-0.117957001768557,-0.054488874880708,1.08781839479298,1.10852520894935,0.0287661537163993,0.444957947862704,0.268820410338693,-0.399214792924743,-0.0293808685395765,-0.0607193056104976,0.489130434782609,184,816,0.184,368,184,632,632,132
"aligned",0.254848479019527,-0.185245770235971,0.016634050056923,0.051029019326805,0.0420731886055201,0.0418722880660146,0,0.254848479019527,0.238214428962604,1.17610578454852,1.0423809355617,0.105509787413045,0.694260200524525,0.359385809082029,0.422414553354738,0.0628872310557559,0.105377546078269,0.468421052631579,190,810,0.19,380,190,620,620,133
"unrelated",0.073004478464625,-0.692351855265065,-0.00924836409542929,-0.00142664171302466,0.0854950751369367,0.0391198392263918,0,0.073004478464625,0.0822528425600542,1.2359443306968,1.02813653627682,0.0215328160648995,0.397861763641752,0.295897993695742,-0.0321307923256611,0.433681303463017,0.0854313239291902,0.45625,160,840,0.16,320,160,680,680,133
"opposite",-0.372440305891435,-1.15953802503355,-0.0715296529019613,-0.0605377738380482,-0.100339672039365,-0.0892946814979912,0,-0.372440305891435,-0.300910652989474,1.21378208695083,1.20096096419756,0.107036124204304,0.543783136441444,0.271605924593896,-0.355712350608097,-0.0658946735828426,0.125743567335467,0.486338797814208,183,817,0.183,366,183,634,634,133
"aligned",0.325088415207379,-0.0355027945867868,0.120911725554997,0.134812891039623,0.224140167407155,0.211571129596901,0,0.325088415207379,0.204176689652382,1.1400160826521,1.15760945321674,0.045568318530642,0.792429266157945,0.372058214812867,0.416890924125558,0.101096664157831,0.259943120063695,0.528735632183908,174,826,0.174,348,174,652,652,134
"unrelated",0.197118935907045,-0.307111314030249,0.205202194403384,0.198094491727109,0.21464689203556,0.214034792186657,0,0.197118935907045,-0.0080832584963391,1.18942036030904,1.31970208664089,0.0771392822102873,0.640909852259548,0.412357479113907,-0.00739979987919125,0.497585672640315,0.0791598196274747,0.542105263157895,190,810,0.19,380,190,620,620,134
"opposite",-0.308100337776442,-0.789042700807559,-0.100287274510294,-0.0709369434956808,-0.15782545385311,-0.13065030009069,0,-0.308100337776442,-0.207813063266148,1.24257167579548,1.1205104572186,0.0411978737467278,0.628461035915091,0.335896528888417,-0.460490363910432,-0.0468472521874572,0.0274274361666468,0.50828729281768,181,819,0.181,362,181,638,638,134
"aligned",0.469097871397046,-0.219809659925567,0.172131975058147,0.0512808219831692,0.228058504960815,0.197568654738384,0,0.469097871397046,0.296965896338899,1.26193213834791,1.17525282450717,0.0849560153446479,0.599668988603178,0.251048725981794,0.349855343031738,-0.0622257450654266,0.0544430449711123,0.473684210526316,190,810,0.19,380,190,620,620,135
"unrelated",0.0526108587205454,-0.511965812341948,0.0645641044600408,-0.011103774598039,0.0279120978916264,0.000673186884165162,0,0.0526108587205454,-0.0119532457394954,1.13833326171486,1.07266118353105,0.080256153996774,0.490659841827012,0.397970957763329,0.1202831911118,0.47247594580899,0.0732684392100705,0.488505747126437,174,826,0.174,348,174,652,652,135
"opposite",-0.187167689145022,-0.797112357330662,0.0773268278818199,-0.00146054430361358,0.0794599235133004,0.0688428048144707,0,-0.187167689145022,-0.264494517026842,1.19657150552711,1.13224431145784,0.100386261630437,0.572953135895584,0.433137818336555,-0.425651472295519,-0.106695697474777,0.113263664559684,0.525139664804469,179,821,0.179,358,179,642,642,135
"aligned",0.520368988331732,-0.262818571388399,0.190904799887021,0.0398246288776463,0.14854480984863,0.147625376573716,0,0.520368988331732,0.329464188444712,1.30379665962157,1.15909636399466,0.137353007898673,0.604526097474373,0.465780465695582,0.530374296398931,0.0746840629040996,0.205743779194657,0.523809523809524,189,811,0.189,378,189,622,622,136
"unrelated",0.134201950580718,-0.372959049698231,0.158230834084981,0.0860305718848835,0.0925157654377415,0.0934561949008175,0,0.134201950580718,-0.0240288835042631,1.19185127418167,1.14668706573173,0.0798696253431553,0.572422139356382,0.47281124261626,0.161261356362928,0.511930377963816,0.0236312744052811,0.522842639593909,197,803,0.197,394,197,606,606,136
"opposite",-0.15674619462362,-0.822572107202428,0.152918000543152,0.0539277404293688,0.0519516039017118,0.0503046227801723,0,-0.15674619462362,-0.309664195166772,1.21248220900485,1.03989842981735,0.198255441855286,0.565787046611817,0.359900003193534,-0.466445127850409,0.0252985309226825,0.0468916629452532,0.546296296296296,216,784,0.216,432,216,568,568,136
"aligned",0.559518370188386,0.188303835536839,0.408046171236263,0.377080534033847,0.495053712668835,0.470364456472819,0,0.559518370188386,0.151472198952122,1.10722978662574,1.10169029406676,0.0606495174314505,0.565496531400101,0.270562845867643,0.257591140728121,0.071147074078592,0.0276977167033434,0.554878048780488,164,836,0.164,328,164,672,672,137
"unrelated",0.258594496222511,-0.13040342545731,0.240964450362607,0.220639157109817,0.277765363251559,0.250566301717649,0,0.258594496222511,0.0176300458599041,1.16186783127883,1.07025510566175,0.0824801928744655,0.453752232741975,0.213634690719319,-0.060047702195592,0.375648040167218,0.0921798607062808,0.435897435897436,195,805,0.195,390,195,610,610,137
"opposite",-0.229536845467442,-0.688024555213665,-0.196936809113268,-0.185148324719003,-0.135167243820803,-0.140570708110233,0,-0.229536845467442,-0.0326000363541747,1.17134314654533,1.13895146705972,0.0731533054168743,0.452933385995718,0.278189705983489,-0.370032462191998,0.139422300253049,0.147315846865812,0.5,186,814,0.186,372,186,628,628,137
"aligned",0.265919138752991,-0.270506932424391,0.13878513755784,0.0434730775144089,0.125535870893676,0.100069619946158,0,0.265919138752991,0.127134001195151,1.20815600011502,1.078149580667,0.0323703612263022,0.494957285662407,0.301685044894951,0.434212290726446,0.0191184454741638,0.0561873351333186,0.529069767441861,172,828,0.172,344,172,656,656,138
"unrelated",0.069276163933552,-0.510070660521403,0.0432125399911088,0.0326902468779575,0.0204799361350654,0.0213584286982211,0,0.069276163933552,0.0260636239424432,1.25549542847277,1.18970263917458,0.103255015042096,0.52499545074149,0.424451737423853,0.0465823254490256,0.517693161089586,0.182387933168775,0.505555555555556,180,820,0.18,360,180,640,640,138
"opposite",-0.0601931199272043,-0.560053635916643,0.156644907951475,0.166497887586574,0.215037258881261,0.205734947912172,0,-0.0601931199272043,-0.21683802787868,1.1308367083036,1.18926653592425,0.0690512617662998,0.537569817168832,0.385556202341632,-0.461876133239,-0.0688099316675757,0.0917711737879295,0.459016393442623,183,817,0.183,366,183,634,634,138
"aligned",0.261411990321353,-0.276832342557321,-0.0244899117874941,-0.04452259600304,-0.0352996352634878,-0.0346931956072799,0,0.261411990321353,0.285901902108847,1.21784750588132,1.12492070120532,0.0427027495293601,0.656042788710401,0.401136956181391,0.506109909453563,-0.106541740370498,0.165504754990361,0.536723163841808,177,823,0.177,354,177,646,646,139
"unrelated",0.142844937153748,-0.289296106615615,0.0954548230014752,0.0847742894290203,0.110756650214952,0.105224840676327,0,0.142844937153748,0.047390114152273,1.13701802341794,1.12984714776576,0.0986628966843147,0.456176038720447,0.265419998614527,0.0455502916505281,0.377184962579235,0.173914254974705,0.530805687203792,211,789,0.211,422,211,578,578,139
"opposite",-0.223785834856696,-0.833950368783452,-0.00999483468652192,-0.0617565159152287,-0.0226843920252094,-0.0357014131069841,0,-0.223785834856696,-0.213791000170174,1.17917896491938,1.11407133490148,0.132932723805928,0.494309054787055,0.23162889632013,-0.407721654960551,-0.0797398924060494,0.149456385175352,0.448275862068966,203,797,0.203,406,203,594,594,139
"aligned",0.409094820772841,-0.0670283374256103,0.274628546126258,0.0885984614190465,0.15616277216043,0.130999670677368,0,0.409094820772841,0.134466274646583,1.14686400122809,1.11273453502126,0.119550772674387,0.503952753409534,0.427867392105823,0.480082954264936,0.0582686073643047,0.124205141685252,0.46927374301676,179,821,0.179,358,179,642,642,140
"unrelated",0.140987877046462,-0.376498003599607,0.191850222183671,0.0902636393066395,0.13886104292576,0.125697880350861,0,0.140987877046462,-0.0508623451372092,1.17483835592764,1.17943297977774,0.0644736426173973,0.51453034954995,0.300938375775785,-0.0810835698289639,0.446065123382264,0.0875157569068967,0.486187845303867,181,819,0.181,362,181,638,638,140
"opposite",-0.135989597746056,-0.523618967039316,0.0124412925192631,0.0706297655411357,0.00425119247570245,0.00923653324999917,0,-0.135989597746056,-0.148430890265319,1.07842683640295,1.15617479049273,0.048112127105757,0.55715653803564,0.321778605394687,-0.415914688280852,0.0627246375846273,0.198282781781192,0.478021978021978,182,818,0.182,364,182,636,636,140
"aligned",0.276278479063629,-0.147339191562801,0.0556057078121851,0.0776525577847117,0.0997882866692587,0.0896364659049029,0,0.276278479063629,0.220672771251444,1.13440564640352,1.05069949759538,0.113208137507962,0.630363402742462,0.442397598564173,0.519409811545531,0.0150954198427647,0.27485313276273,0.455621301775148,169,831,0.169,338,169,662,662,141
"unrelated",0.0187144805619765,-0.606071399219389,0.00555555218048499,-0.0542766044104861,-0.00673100401180235,-0.0359620855068312,0,0.0187144805619765,0.0131589283814915,1.19297233109453,1.21775744356535,0.0850320182111624,0.595401484511305,0.437828275942555,0.0572753635834487,0.533544240721446,0.154807138507778,0.445121951219512,164,836,0.164,328,164,672,672,141
"opposite",-0.15219546462421,-0.65274739558738,0.0343503699271163,0.102528364954814,0.0481936956255078,0.0724709496481975,0,-0.15219546462421,-0.186545834551326,1.10616372492753,1.02151963943948,0.109155544345559,0.531696573048734,0.368072440746366,-0.456266937835238,0.121185236074384,0.0781250765825909,0.478260869565217,184,816,0.184,368,184,632,632,141
"aligned",0.326501388587233,-0.162385623608238,0.0926835776142292,0.0617712209103017,0.130733650200214,0.117150834747171,0,0.326501388587233,0.233817810973004,1.2272283305856,1.09780161692225,0.0560230148065416,0.651179874033076,0.37597829108178,0.429980400029506,-0.00344349001851496,0.151628803555285,0.527363184079602,201,799,0.201,402,201,598,598,142
"unrelated",-0.133433993047152,-0.635433573469235,-0.0102532925411585,-0.135613703375635,-0.0900368137427134,-0.0978175714171722,0,-0.133433993047152,-0.123180700505994,1.12881762934863,1.14727080540933,0.0522882017103221,0.650483070665571,0.293713020185601,0.0872280007802602,0.413247807856613,-0.0346535343575242,0.547486033519553,179,821,0.179,358,179,642,642,142
"opposite",-0.323517860476306,-0.778363153291392,-0.0945502332709354,-0.145426443612807,-0.128815216847732,-0.127322512361739,0,-0.323517860476306,-0.228967627205371,1.13391333003489,1.1374477028405,0.0872713219264894,0.590249220548932,0.424210728096479,-0.522412880442529,-0.0648411601644249,0.0308461647866391,0.497175141242938,177,823,0.177,354,177,646,646,142
